model,discrete_algorithm,continuous_algorithm,particles,data_size,repetition,parameter,step,value
GMM,PG,HMC,5,10,8,z[1],8,2.0
GMM,PG,HMC,5,10,8,z[2],8,1.0
GMM,PG,HMC,5,10,8,z[3],8,2.0
GMM,PG,HMC,5,10,8,z[4],8,2.0
GMM,PG,HMC,5,10,8,z[5],8,2.0
GMM,PG,HMC,5,10,8,z[6],8,2.0
GMM,PG,HMC,5,10,8,z[7],8,1.0
GMM,PG,HMC,5,10,8,z[8],8,1.0
GMM,PG,HMC,5,10,8,z[9],8,1.0
GMM,PG,HMC,5,10,8,z[10],8,1.0
GMM,PG,HMC,5,10,8,μ[1],8,-5.400051895176024
GMM,PG,HMC,5,10,8,μ[2],8,-5.857352118195284
GMM,PG,HMC,5,10,8,w[1],9,0.9228247518797891
GMM,PG,HMC,5,10,8,w[2],9,0.07717524812021093
GMM,PG,HMC,5,10,8,z[1],9,1.0
GMM,PG,HMC,5,10,8,z[2],9,1.0
GMM,PG,HMC,5,10,8,z[3],9,1.0
GMM,PG,HMC,5,10,8,z[4],9,1.0
GMM,PG,HMC,5,10,8,z[5],9,1.0
GMM,PG,HMC,5,10,8,z[6],9,2.0
GMM,PG,HMC,5,10,8,z[7],9,1.0
GMM,PG,HMC,5,10,8,z[8],9,1.0
GMM,PG,HMC,5,10,8,z[9],9,1.0
GMM,PG,HMC,5,10,8,z[10],9,1.0
GMM,PG,HMC,5,10,8,μ[1],9,-6.548540767882621
GMM,PG,HMC,5,10,8,μ[2],9,-6.92757762201893
GMM,PG,HMC,5,10,8,w[1],10,0.6910484087085025
GMM,PG,HMC,5,10,8,w[2],10,0.3089515912914975
GMM,PG,HMC,5,10,8,z[1],10,2.0
GMM,PG,HMC,5,10,8,z[2],10,1.0
GMM,PG,HMC,5,10,8,z[3],10,1.0
GMM,PG,HMC,5,10,8,z[4],10,1.0
GMM,PG,HMC,5,10,8,z[5],10,1.0
GMM,PG,HMC,5,10,8,z[6],10,1.0
GMM,PG,HMC,5,10,8,z[7],10,1.0
GMM,PG,HMC,5,10,8,z[8],10,2.0
GMM,PG,HMC,5,10,8,z[9],10,1.0
GMM,PG,HMC,5,10,8,z[10],10,2.0
GMM,PG,HMC,5,10,8,μ[1],10,-5.412282923681949
GMM,PG,HMC,5,10,8,μ[2],10,-5.465786408625863
GMM,PG,HMC,5,10,9,w[1],1,0.8081378910473794
GMM,PG,HMC,5,10,9,w[2],1,0.19186210895262057
GMM,PG,HMC,5,10,9,z[1],1,1.0
GMM,PG,HMC,5,10,9,z[2],1,1.0
GMM,PG,HMC,5,10,9,z[3],1,1.0
GMM,PG,HMC,5,10,9,z[4],1,2.0
GMM,PG,HMC,5,10,9,z[5],1,1.0
GMM,PG,HMC,5,10,9,z[6],1,1.0
GMM,PG,HMC,5,10,9,z[7],1,1.0
GMM,PG,HMC,5,10,9,z[8],1,1.0
GMM,PG,HMC,5,10,9,z[9],1,1.0
GMM,PG,HMC,5,10,9,z[10],1,1.0
GMM,PG,HMC,5,10,9,μ[1],1,-10.733236709965972
GMM,PG,HMC,5,10,9,μ[2],1,-2.40176388235888
GMM,PG,HMC,5,10,9,w[1],2,0.6546669855590959
GMM,PG,HMC,5,10,9,w[2],2,0.34533301444090414
GMM,PG,HMC,5,10,9,z[1],2,1.0
GMM,PG,HMC,5,10,9,z[2],2,2.0
GMM,PG,HMC,5,10,9,z[3],2,1.0
GMM,PG,HMC,5,10,9,z[4],2,1.0
GMM,PG,HMC,5,10,9,z[5],2,2.0
GMM,PG,HMC,5,10,9,z[6],2,1.0
GMM,PG,HMC,5,10,9,z[7],2,1.0
GMM,PG,HMC,5,10,9,z[8],2,2.0
GMM,PG,HMC,5,10,9,z[9],2,1.0
GMM,PG,HMC,5,10,9,z[10],2,1.0
GMM,PG,HMC,5,10,9,μ[1],2,-2.0168418219791375
GMM,PG,HMC,5,10,9,μ[2],2,-6.0391460592487425
GMM,PG,HMC,5,10,9,w[1],3,0.2852758102924337
GMM,PG,HMC,5,10,9,w[2],3,0.7147241897075662
GMM,PG,HMC,5,10,9,z[1],3,2.0
GMM,PG,HMC,5,10,9,z[2],3,1.0
GMM,PG,HMC,5,10,9,z[3],3,2.0
GMM,PG,HMC,5,10,9,z[4],3,2.0
GMM,PG,HMC,5,10,9,z[5],3,1.0
GMM,PG,HMC,5,10,9,z[6],3,1.0
GMM,PG,HMC,5,10,9,z[7],3,2.0
GMM,PG,HMC,5,10,9,z[8],3,2.0
GMM,PG,HMC,5,10,9,z[9],3,2.0
GMM,PG,HMC,5,10,9,z[10],3,2.0
GMM,PG,HMC,5,10,9,μ[1],3,-6.419762170271797
GMM,PG,HMC,5,10,9,μ[2],3,-6.337682196695318
GMM,PG,HMC,5,10,9,w[1],4,0.31308129399277207
GMM,PG,HMC,5,10,9,w[2],4,0.6869187060072279
GMM,PG,HMC,5,10,9,z[1],4,1.0
GMM,PG,HMC,5,10,9,z[2],4,2.0
GMM,PG,HMC,5,10,9,z[3],4,2.0
GMM,PG,HMC,5,10,9,z[4],4,2.0
GMM,PG,HMC,5,10,9,z[5],4,2.0
GMM,PG,HMC,5,10,9,z[6],4,2.0
GMM,PG,HMC,5,10,9,z[7],4,2.0
GMM,PG,HMC,5,10,9,z[8],4,2.0
GMM,PG,HMC,5,10,9,z[9],4,2.0
GMM,PG,HMC,5,10,9,z[10],4,2.0
GMM,PG,HMC,5,10,9,μ[1],4,-5.8272058182389515
GMM,PG,HMC,5,10,9,μ[2],4,-5.773279837578733
GMM,PG,HMC,5,10,9,w[1],5,0.448881171897063
GMM,PG,HMC,5,10,9,w[2],5,0.551118828102937
GMM,PG,HMC,5,10,9,z[1],5,2.0
GMM,PG,HMC,5,10,9,z[2],5,2.0
GMM,PG,HMC,5,10,9,z[3],5,2.0
GMM,PG,HMC,5,10,9,z[4],5,1.0
GMM,PG,HMC,5,10,9,z[5],5,2.0
GMM,PG,HMC,5,10,9,z[6],5,1.0
GMM,PG,HMC,5,10,9,z[7],5,2.0
GMM,PG,HMC,5,10,9,z[8],5,2.0
GMM,PG,HMC,5,10,9,z[9],5,2.0
GMM,PG,HMC,5,10,9,z[10],5,1.0
GMM,PG,HMC,5,10,9,μ[1],5,-6.06753232735627
GMM,PG,HMC,5,10,9,μ[2],5,-5.777798557422692
GMM,PG,HMC,5,10,9,w[1],6,0.681242088475494
GMM,PG,HMC,5,10,9,w[2],6,0.31875791152450605
GMM,PG,HMC,5,10,9,z[1],6,1.0
GMM,PG,HMC,5,10,9,z[2],6,1.0
GMM,PG,HMC,5,10,9,z[3],6,2.0
GMM,PG,HMC,5,10,9,z[4],6,1.0
GMM,PG,HMC,5,10,9,z[5],6,1.0
GMM,PG,HMC,5,10,9,z[6],6,1.0
GMM,PG,HMC,5,10,9,z[7],6,2.0
GMM,PG,HMC,5,10,9,z[8],6,1.0
GMM,PG,HMC,5,10,9,z[9],6,1.0
GMM,PG,HMC,5,10,9,z[10],6,1.0
GMM,PG,HMC,5,10,9,μ[1],6,-5.430346277309418
GMM,PG,HMC,5,10,9,μ[2],6,-6.4661261248541875
GMM,PG,HMC,5,10,9,w[1],7,0.3749382002648533
GMM,PG,HMC,5,10,9,w[2],7,0.6250617997351466
GMM,PG,HMC,5,10,9,z[1],7,2.0
GMM,PG,HMC,5,10,9,z[2],7,1.0
GMM,PG,HMC,5,10,9,z[3],7,2.0
GMM,PG,HMC,5,10,9,z[4],7,1.0
GMM,PG,HMC,5,10,9,z[5],7,1.0
GMM,PG,HMC,5,10,9,z[6],7,1.0
GMM,PG,HMC,5,10,9,z[7],7,2.0
GMM,PG,HMC,5,10,9,z[8],7,2.0
GMM,PG,HMC,5,10,9,z[9],7,2.0
GMM,PG,HMC,5,10,9,z[10],7,2.0
GMM,PG,HMC,5,10,9,μ[1],7,-5.022916405241623
GMM,PG,HMC,5,10,9,μ[2],7,-6.324656928532622
GMM,PG,HMC,5,10,9,w[1],8,0.2281390717980318
GMM,PG,HMC,5,10,9,w[2],8,0.7718609282019682
GMM,PG,HMC,5,10,9,z[1],8,2.0
GMM,PG,HMC,5,10,9,z[2],8,2.0
GMM,PG,HMC,5,10,9,z[3],8,1.0
GMM,PG,HMC,5,10,9,z[4],8,1.0
GMM,PG,HMC,5,10,9,z[5],8,1.0
GMM,PG,HMC,5,10,9,z[6],8,2.0
GMM,PG,HMC,5,10,9,z[7],8,2.0
GMM,PG,HMC,5,10,9,z[8],8,2.0
GMM,PG,HMC,5,10,9,z[9],8,2.0
GMM,PG,HMC,5,10,9,z[10],8,1.0
GMM,PG,HMC,5,10,9,μ[1],8,-5.899684926531445
GMM,PG,HMC,5,10,9,μ[2],8,-6.18405600937376
GMM,PG,HMC,5,10,9,w[1],9,0.318501651961105
GMM,PG,HMC,5,10,9,w[2],9,0.681498348038895
GMM,PG,HMC,5,10,9,z[1],9,2.0
GMM,PG,HMC,5,10,9,z[2],9,1.0
GMM,PG,HMC,5,10,9,z[3],9,2.0
GMM,PG,HMC,5,10,9,z[4],9,2.0
GMM,PG,HMC,5,10,9,z[5],9,2.0
GMM,PG,HMC,5,10,9,z[6],9,2.0
GMM,PG,HMC,5,10,9,z[7],9,2.0
GMM,PG,HMC,5,10,9,z[8],9,2.0
GMM,PG,HMC,5,10,9,z[9],9,2.0
GMM,PG,HMC,5,10,9,z[10],9,1.0
GMM,PG,HMC,5,10,9,μ[1],9,-6.93669005625148
GMM,PG,HMC,5,10,9,μ[2],9,-5.491807917455407
GMM,PG,HMC,5,10,9,w[1],10,0.44259486944306253
GMM,PG,HMC,5,10,9,w[2],10,0.5574051305569374
GMM,PG,HMC,5,10,9,z[1],10,2.0
GMM,PG,HMC,5,10,9,z[2],10,2.0
GMM,PG,HMC,5,10,9,z[3],10,1.0
GMM,PG,HMC,5,10,9,z[4],10,1.0
GMM,PG,HMC,5,10,9,z[5],10,2.0
GMM,PG,HMC,5,10,9,z[6],10,2.0
GMM,PG,HMC,5,10,9,z[7],10,2.0
GMM,PG,HMC,5,10,9,z[8],10,2.0
GMM,PG,HMC,5,10,9,z[9],10,2.0
GMM,PG,HMC,5,10,9,z[10],10,1.0
GMM,PG,HMC,5,10,9,μ[1],10,-6.17286645921862
GMM,PG,HMC,5,10,9,μ[2],10,-5.988240151056349
GMM,PG,HMC,5,10,10,w[1],1,0.6818585795061735
GMM,PG,HMC,5,10,10,w[2],1,0.31814142049382654
GMM,PG,HMC,5,10,10,z[1],1,2.0
GMM,PG,HMC,5,10,10,z[2],1,2.0
GMM,PG,HMC,5,10,10,z[3],1,2.0
GMM,PG,HMC,5,10,10,z[4],1,1.0
GMM,PG,HMC,5,10,10,z[5],1,1.0
GMM,PG,HMC,5,10,10,z[6],1,1.0
GMM,PG,HMC,5,10,10,z[7],1,2.0
GMM,PG,HMC,5,10,10,z[8],1,1.0
GMM,PG,HMC,5,10,10,z[9],1,1.0
GMM,PG,HMC,5,10,10,z[10],1,2.0
GMM,PG,HMC,5,10,10,μ[1],1,-8.89670431453009
GMM,PG,HMC,5,10,10,μ[2],1,-11.102075856435173
GMM,PG,HMC,5,10,10,w[1],2,0.8053269812306051
GMM,PG,HMC,5,10,10,w[2],2,0.1946730187693949
GMM,PG,HMC,5,10,10,z[1],2,1.0
GMM,PG,HMC,5,10,10,z[2],2,1.0
GMM,PG,HMC,5,10,10,z[3],2,2.0
GMM,PG,HMC,5,10,10,z[4],2,1.0
GMM,PG,HMC,5,10,10,z[5],2,1.0
GMM,PG,HMC,5,10,10,z[6],2,1.0
GMM,PG,HMC,5,10,10,z[7],2,1.0
GMM,PG,HMC,5,10,10,z[8],2,1.0
GMM,PG,HMC,5,10,10,z[9],2,1.0
GMM,PG,HMC,5,10,10,z[10],2,1.0
GMM,PG,HMC,5,10,10,μ[1],2,-3.0011501228712785
GMM,PG,HMC,5,10,10,μ[2],2,-9.209215268019534
GMM,PG,HMC,5,10,10,w[1],3,0.763525339802152
GMM,PG,HMC,5,10,10,w[2],3,0.23647466019784802
GMM,PG,HMC,5,10,10,z[1],3,1.0
GMM,PG,HMC,5,10,10,z[2],3,1.0
GMM,PG,HMC,5,10,10,z[3],3,1.0
GMM,PG,HMC,5,10,10,z[4],3,1.0
GMM,PG,HMC,5,10,10,z[5],3,1.0
GMM,PG,HMC,5,10,10,z[6],3,1.0
GMM,PG,HMC,5,10,10,z[7],3,2.0
GMM,PG,HMC,5,10,10,z[8],3,1.0
GMM,PG,HMC,5,10,10,z[9],3,1.0
GMM,PG,HMC,5,10,10,z[10],3,1.0
GMM,PG,HMC,5,10,10,μ[1],3,-8.709624607754005
GMM,PG,HMC,5,10,10,μ[2],3,-7.180390857862082
GMM,PG,HMC,5,10,10,w[1],4,0.413229438849864
GMM,PG,HMC,5,10,10,w[2],4,0.5867705611501359
GMM,PG,HMC,5,10,10,z[1],4,1.0
GMM,PG,HMC,5,10,10,z[2],4,2.0
GMM,PG,HMC,5,10,10,z[3],4,2.0
GMM,PG,HMC,5,10,10,z[4],4,1.0
GMM,PG,HMC,5,10,10,z[5],4,2.0
GMM,PG,HMC,5,10,10,z[6],4,2.0
GMM,PG,HMC,5,10,10,z[7],4,2.0
GMM,PG,HMC,5,10,10,z[8],4,2.0
GMM,PG,HMC,5,10,10,z[9],4,2.0
GMM,PG,HMC,5,10,10,z[10],4,1.0
GMM,PG,HMC,5,10,10,μ[1],4,-5.816851419165974
GMM,PG,HMC,5,10,10,μ[2],4,-5.136403254321304
GMM,PG,HMC,5,10,10,w[1],5,0.4785383921757582
GMM,PG,HMC,5,10,10,w[2],5,0.5214616078242418
GMM,PG,HMC,5,10,10,z[1],5,1.0
GMM,PG,HMC,5,10,10,z[2],5,1.0
GMM,PG,HMC,5,10,10,z[3],5,1.0
GMM,PG,HMC,5,10,10,z[4],5,1.0
GMM,PG,HMC,5,10,10,z[5],5,1.0
GMM,PG,HMC,5,10,10,z[6],5,2.0
GMM,PG,HMC,5,10,10,z[7],5,2.0
GMM,PG,HMC,5,10,10,z[8],5,1.0
GMM,PG,HMC,5,10,10,z[9],5,2.0
GMM,PG,HMC,5,10,10,z[10],5,1.0
GMM,PG,HMC,5,10,10,μ[1],5,-5.344623757015804
GMM,PG,HMC,5,10,10,μ[2],5,-7.354502029051396
GMM,PG,HMC,5,10,10,w[1],6,0.3935446662245042
GMM,PG,HMC,5,10,10,w[2],6,0.6064553337754959
GMM,PG,HMC,5,10,10,z[1],6,1.0
GMM,PG,HMC,5,10,10,z[2],6,2.0
GMM,PG,HMC,5,10,10,z[3],6,2.0
GMM,PG,HMC,5,10,10,z[4],6,1.0
GMM,PG,HMC,5,10,10,z[5],6,1.0
GMM,PG,HMC,5,10,10,z[6],6,2.0
GMM,PG,HMC,5,10,10,z[7],6,1.0
GMM,PG,HMC,5,10,10,z[8],6,1.0
GMM,PG,HMC,5,10,10,z[9],6,1.0
GMM,PG,HMC,5,10,10,z[10],6,1.0
GMM,PG,HMC,5,10,10,μ[1],6,-6.129893403770196
GMM,PG,HMC,5,10,10,μ[2],6,-5.584907938854711
GMM,PG,HMC,5,10,10,w[1],7,0.5369946363716193
GMM,PG,HMC,5,10,10,w[2],7,0.46300536362838074
GMM,PG,HMC,5,10,10,z[1],7,1.0
GMM,PG,HMC,5,10,10,z[2],7,2.0
GMM,PG,HMC,5,10,10,z[3],7,1.0
GMM,PG,HMC,5,10,10,z[4],7,1.0
GMM,PG,HMC,5,10,10,z[5],7,2.0
GMM,PG,HMC,5,10,10,z[6],7,2.0
GMM,PG,HMC,5,10,10,z[7],7,1.0
GMM,PG,HMC,5,10,10,z[8],7,2.0
GMM,PG,HMC,5,10,10,z[9],7,1.0
GMM,PG,HMC,5,10,10,z[10],7,1.0
GMM,PG,HMC,5,10,10,μ[1],7,-6.553039690030879
GMM,PG,HMC,5,10,10,μ[2],7,-5.831570611084431
GMM,PG,HMC,5,10,10,w[1],8,0.3413940167040964
GMM,PG,HMC,5,10,10,w[2],8,0.6586059832959036
GMM,PG,HMC,5,10,10,z[1],8,2.0
GMM,PG,HMC,5,10,10,z[2],8,2.0
GMM,PG,HMC,5,10,10,z[3],8,1.0
GMM,PG,HMC,5,10,10,z[4],8,1.0
GMM,PG,HMC,5,10,10,z[5],8,2.0
GMM,PG,HMC,5,10,10,z[6],8,1.0
GMM,PG,HMC,5,10,10,z[7],8,1.0
GMM,PG,HMC,5,10,10,z[8],8,1.0
GMM,PG,HMC,5,10,10,z[9],8,2.0
GMM,PG,HMC,5,10,10,z[10],8,2.0
GMM,PG,HMC,5,10,10,μ[1],8,-6.061561241281713
GMM,PG,HMC,5,10,10,μ[2],8,-5.583763078969058
GMM,PG,HMC,5,10,10,w[1],9,0.29355909471015557
GMM,PG,HMC,5,10,10,w[2],9,0.7064409052898444
GMM,PG,HMC,5,10,10,z[1],9,2.0
GMM,PG,HMC,5,10,10,z[2],9,2.0
GMM,PG,HMC,5,10,10,z[3],9,1.0
GMM,PG,HMC,5,10,10,z[4],9,2.0
GMM,PG,HMC,5,10,10,z[5],9,1.0
GMM,PG,HMC,5,10,10,z[6],9,2.0
GMM,PG,HMC,5,10,10,z[7],9,1.0
GMM,PG,HMC,5,10,10,z[8],9,2.0
GMM,PG,HMC,5,10,10,z[9],9,2.0
GMM,PG,HMC,5,10,10,z[10],9,2.0
GMM,PG,HMC,5,10,10,μ[1],9,-6.043352221346139
GMM,PG,HMC,5,10,10,μ[2],9,-6.37440763546987
GMM,PG,HMC,5,10,10,w[1],10,0.40298152789352704
GMM,PG,HMC,5,10,10,w[2],10,0.597018472106473
GMM,PG,HMC,5,10,10,z[1],10,1.0
GMM,PG,HMC,5,10,10,z[2],10,1.0
GMM,PG,HMC,5,10,10,z[3],10,2.0
GMM,PG,HMC,5,10,10,z[4],10,1.0
GMM,PG,HMC,5,10,10,z[5],10,2.0
GMM,PG,HMC,5,10,10,z[6],10,2.0
GMM,PG,HMC,5,10,10,z[7],10,2.0
GMM,PG,HMC,5,10,10,z[8],10,2.0
GMM,PG,HMC,5,10,10,z[9],10,2.0
GMM,PG,HMC,5,10,10,z[10],10,1.0
GMM,PG,HMC,5,10,10,μ[1],10,-5.864333244311919
GMM,PG,HMC,5,10,10,μ[2],10,-5.967756162799994
